//item_random.txt
// ランダム取得系のアイテムを設定
// RandomID,ItemID,Rate

//Old_Blue_Box#古く青い箱#
1,969,200	//黄金
9,313772,1	//潜在覚醒(星帝降臨I)
9,313773,1	//潜在覚醒(エスフII)
9,313775,1	//潜在覚醒(ドラゴンテイルI)
9,313776,1	//潜在覚醒(タロウの傷I)
9,313476,1	//潜在解放(ナイトウォッチIX)
9,313447,1	//潜在解放(ドラゴンナイトXI)
9,313448,1	//潜在解放(アークメイジX)
9,313454,1	//潜在解放(マイスターXII)
9,313449,1	//潜在解放(アークメイジXI)
9,313480,1	//潜在解放(蜃気楼&不知火XI)
9,313767,1	//潜在覚醒(ダーククローII)
9,310970,1	//潜在覚醒(爆裂苦無II)
9,314008,1	//潜在覚醒(キャロットビートII)
9,314009,1	//潜在覚醒(ハンドレッドスピアII)
9,314010,1	//潜在覚醒(ピンポイントアタックII)
9,314011,1	//潜在覚醒(修羅身弾II)
9,314012,1	//潜在覚醒(創星の書I)
9,313445,1	//潜在解放(ハイパーノービスXIII)
9,313477,1	//潜在解放(ナイトウォッチX)
9,313467,1	//潜在解放(バイオロXII)
9,313502,1	//潜在解放(エレメンタルマスターX)
9,313472,1	//潜在解放(インクイジターX)
9,313481,1	//潜在解放(天帝IX)
9,313463,1	//潜在解放(トルバドゥール&トルヴェールVIII)
9,313451,1	//潜在解放(ウィンドホークXII)
9,313567,1	//潜在解放(ドラゴンナイトXII)
9,313710,1	//潜在解放(バイオロXIII)
9,313469,1	//潜在解放(アビスチェイサーXIII)
9,313526,1	//潜在解放(インクイジターXI)
9,313462,1	//潜在解放(エレメンタルマスターXI)
9,313452,1	//潜在解放(ウィンドホークXIII)
9,313464,1	//潜在解放(トルバドゥール&トルヴェールIX)
9,313482,1	//潜在解放(天帝X)
9,313474,1	//潜在解放(ソウルアセティックXI)
9,313461,1	//潜在解放(インペリアルガードXII)
9,313792,1	//潜在解放(エレメンタルマスターXII)
9,313779,1	//潜在解放(アークメイジXII)
9,314042,1	//潜在解放(アークメイジXIV)
9,313793,1	//潜在解放(ウィンドホークXIV)
9,313470,1	//潜在解放(アビスチェイサーXIV)
9,314101,1	//潜在解放(アークメイジXIII)
//9,313789,1	//潜在解放(バイオロXIV)
9,313459,1	//潜在解放(カーディナルXIV)
9,313778,1	//潜在解放(ドラゴンナイトXIII)
9,314107,1	//潜在解放(エレメンタルマスターXIII)
//9,314013,1	//潜在解放(ハイパーノービスXIV)
9,313565,1	//潜在解放(インペリアルガードXIII)
9,313791,1	//潜在解放(インクイジターXII)
//9,313525,1	//潜在解放(マイスターXIII)
9,313777,1	//潜在解放(ナイトウォッチXI)
9,313484,1	//潜在解放(スピリットハンドラーXIII)
9,313455,1	//潜在解放(シャドウクロスXII)
9,313795,1	//潜在解放(天帝XI)
9,313475,1	//潜在解放(ソウルアセティックXII)
9,313573,1	//潜在解放(蜃気楼&不知火XII)
//9,313794,1	//潜在解放(トルバドゥール&トルヴェールX)
//9,314047,1	//潜在解放(ウィンドホークXV)
9,314043,1	//潜在解放(アークメイジXV)
9,313788,1	//潜在解放(ドラゴンナイトXIV)
9,314117,1	//スキルオーブ(アークメイジI)
9,314118,1	//スキルオーブ(アークメイジII)
9,314119,1	//スキルオーブ(アビスチェイサーI)
9,314120,1	//スキルオーブ(アビスチェイサーII)
9,314121,1	//スキルオーブ(アビスチェイサーIII)
9,314122,1	//スキルオーブ(インクイジターI)
9,314123,1	//スキルオーブ(インクイジターII)
9,314124,1	//スキルオーブ(インペリアルガードI)
9,314125,1	//スキルオーブ(インペリアルガードII)
9,314126,1	//スキルオーブ(ウィンドホークI)
9,314127,1	//スキルオーブ(ウィンドホークII)
9,314128,1	//スキルオーブ(ウィンドホークIII)
9,314129,1	//スキルオーブ(エレメンタルマスターI)
9,314130,1	//スキルオーブ(カーディナルI)
9,314131,1	//スキルオーブ(カーディナルII)
9,314132,1	//スキルオーブ(シャドウクロスI)
9,314133,1	//スキルオーブ(シャドウクロスII)
9,314134,1	//スキルオーブ(スピリットハンドラーI)
9,314135,1	//スキルオーブ(スピリットハンドラーII)
9,314136,1	//スキルオーブ(ソウルアセティックI)
9,314137,1	//スキルオーブ(ソウルアセティックII)
9,314138,1	//スキルオーブ(ドラゴンナイトI)
9,314139,1	//スキルオーブ(ドラゴンナイトII)
9,314140,1	//スキルオーブ(ドラゴンナイトIII)
9,314141,1	//スキルオーブ(トルバドゥール&トルヴェールI)
9,314142,1	//スキルオーブ(トルバドゥール&トルヴェールII)
9,314143,1	//スキルオーブ(ナイトウォッチI)
9,314144,1	//スキルオーブ(ナイトウォッチII)
9,314145,1	//スキルオーブ(バイオロI)
9,314146,1	//スキルオーブ(バイオロII)
9,314147,1	//スキルオーブ(バイオロIII)
9,314148,1	//スキルオーブ(ハイパーノービスI)
9,314149,1	//スキルオーブ(ハイパーノービスII)
9,314150,1	//スキルオーブ(ハイパーノービスIII)
9,314151,1	//スキルオーブ(マイスターI)
9,314152,1	//スキルオーブ(マイスターII)
9,314153,1	//スキルオーブ(天帝I)
9,314154,1	//スキルオーブ(天帝II)
9,314155,1	//スキルオーブ(蜃気楼&不知火I)
9,314156,1	//スキルオーブ(蜃気楼&不知火II)
9,314157,1	//スキルオーブ(蜃気楼&不知火III)
9,311101,1	//雪花の魔力(練武I)
9,311102,1	//雪花の魔力(練魔I)
9,311192,1	//氷華の魔力(ルーンナイトI)
9,311193,1	//氷華の魔力(ロイヤルガードI)
9,311194,1	//氷華の魔力(ロイヤルガードII)
9,311195,1	//氷華の魔力(メカニックII)
9,311196,1	//氷華の魔力(メカニックI)
9,311197,1	//氷華の魔力(ジェネティックI)
9,311198,1	//氷華の魔力(ギロチンクロスI)
9,311199,1	//氷華の魔力(シャドウチェイサーII)
9,311200,1	//氷華の魔力(シャドウチェイサーI)
9,311201,1	//氷華の魔力(ウォーロックI)
9,311203,1	//氷華の魔力(ソーサラーI)
9,311204,1	//氷華の魔力(アークビショップI)
9,311205,1	//氷華の魔力(修羅I)
9,311206,1	//氷華の魔力(レンジャーI)
9,311207,1	//氷華の魔力(ミンストレル&ワンダラーI)
9,311208,1	//氷華の魔力(ミンストレル&ワンダラーII)
9,311209,1	//氷華の魔力(星帝I)
9,311210,1	//氷華の魔力(ソウルリーパーI)
9,311211,1	//氷華の魔力(リベリオンI)
9,311212,1	//氷華の魔力(影狼&朧I)
9,311213,1	//氷華の魔力(サモナーI)
9,311214,1	//氷華の魔力(サモナーII)
9,311215,1	//氷華の魔力(アークメイジI)
9,311216,1	//氷華の魔力(アークメイジII)
9,311217,1	//氷華の魔力(アビスチェイサーI)
9,311218,1	//氷華の魔力(アビスチェイサーII)
9,311219,1	//氷華の魔力(アビスチェイサーIII)
9,311220,1	//氷華の魔力(インクイジターI)
9,311221,1	//氷華の魔力(インクイジターII)
9,311222,1	//氷華の魔力(インペリアルガードI)
9,311223,1	//氷華の魔力(インペリアルガードII)
9,311224,1	//氷華の魔力(ウィンドホークI)
9,311225,1	//氷華の魔力(ウィンドホークII)
9,311226,1	//氷華の魔力(ウィンドホークIII)
9,311227,1	//氷華の魔力(エレメンタルマスターI)
9,311228,1	//氷華の魔力(カーディナルI)
9,311229,1	//氷華の魔力(カーディナルII)
9,311230,1	//氷華の魔力(シャドウクロスI)
9,311231,1	//氷華の魔力(シャドウクロスII)
9,311232,1	//氷華の魔力(ドラゴンナイトI)
9,311233,1	//氷華の魔力(ドラゴンナイトII)
9,311234,1	//氷華の魔力(ドラゴンナイトIII)
9,311235,1	//氷華の魔力(トルバドゥール&トルヴェールI)
9,311236,1	//氷華の魔力(トルバドゥール&トルヴェールII)
9,311237,1	//氷華の魔力(バイオロI)
9,311238,1	//氷華の魔力(バイオロII)
9,311239,1	//氷華の魔力(バイオロIII)
9,311240,1	//氷華の魔力(マイスターI)
9,311241,1	//氷華の魔力(マイスターII)
9,311242,1	//氷華の魔力(スピリットハンドラーI)
9,311243,1	//氷華の魔力(スピリットハンドラーII)
9,311244,1	//氷華の魔力(ソウルアセティックI)
9,311245,1	//氷華の魔力(ソウルアセティックII)
9,311246,1	//氷華の魔力(ナイトウォッチI)
9,311247,1	//氷華の魔力(ナイトウォッチII)
9,311248,1	//氷華の魔力(ハイパーノービスI)
9,311249,1	//氷華の魔力(ハイパーノービスII)
9,311250,1	//氷華の魔力(ハイパーノービスIII)
9,311251,1	//氷華の魔力(蜃気楼&不知火I)
9,311252,1	//氷華の魔力(蜃気楼&不知火II)
9,311253,1	//氷華の魔力(蜃気楼&不知火III)
9,311254,1	//氷華の魔力(天帝I)
9,311255,1	//氷華の魔力(天帝II)
9,311256,1	//氷華の魔力(ルーンナイトII)
9,311257,1	//氷華の魔力(ウォーロックII)
9,311258,1	//氷華の魔力(レンジャーII)
9,311259,1	//氷華の魔力(アークビショップII)
9,311260,1	//氷華の魔力(メカニックIII)
9,311261,1	//氷華の魔力(ギロチンクロスII)
9,311262,1	//氷華の魔力(ロイヤルガードIII)
9,311263,1	//氷華の魔力(ソーサラーII)
9,311264,1	//氷華の魔力(ミンストレル&ワンダラーIII)
9,311265,1	//氷華の魔力(修羅II)
9,311266,1	//氷華の魔力(ジェネティックII)
9,311267,1	//氷華の魔力(シャドウチェイサーIII)
9,311268,1	//氷華の魔力(サモナーIII)
9,311269,1	//氷華の魔力(サモナーIV)
9,311270,1	//氷華の魔力(影狼&朧II)
9,311271,1	//氷華の魔力(リベリオンII)
9,311272,1	//氷華の魔力(星帝II)
9,311273,1	//氷華の魔力(ソウルリーパーII)
9,311274,1	//氷華の魔力(毒属性耐性)
9,311275,1	//氷華の魔力(聖属性耐性)
9,311276,1	//氷華の魔力(念属性耐性)
9,310109,1	//U-PowerArmor
9,310110,1	//U-PowerLeg
9,310111,1	//U-PowerWing
9,310112,1	//U-PowerShield
//■■■※※※↓ここから追加分（エンチャとカード。カードはアルカナと同じく全部位対応っぽい）※※※■■■
9,29042,1	//エナジー＜守護竜＞
9,29043,1	//エナジー＜戦乙女＞
9,29234,1	//エナジー＜致命ノ一撃＞
9,29370,1	//強撃5　※武器用エンチャ
9,29449,1	//増幅5　※武器用エンチャ
9,29592,1	//白雲　※武器用エンチャ
9,310323,1	//超越　※武器用エンチャ
9,300585,1	//トリスカード
9,300586,1	//タンカード
9,300587,1	//ヴィルヘルム・レベンブルグカード
9,300588,1	//ラインハルト・レベンブルグカード
9,300589,1	//アイヴァン・ウィグナーカード
9,300590,1	//ラライラ・ナザール・ウィグナーカード
9,300591,1	//リハルト・リハルトカード
9,300592,1	//ラウラ・バルダリスカード
9,300593,1	//オーレリー・プティカード
9,300594,1	//イルジェ・エル・ハイネンカード
9,300595,1	//エフェスト・バルター・メガスカード
9,300596,1	//マリステラ・バルターカード
9,300597,1	//ヨハンカード
9,300598,1	//ギュンターカード
9,300599,1	//ガラシア・ネリウスカード
9,300600,1	//イアナ・オペルタカード
9,300601,1	//リーカード
9,300602,1	//ナドヨカード

//Wrapped_Mask#包装された仮面#
10,2278,10	//スマイルマスク
10,2281,10	//オペラ仮面
10,2288,10	//スクラッチマスク
10,2292,10	//溶接マスク
10,2297,10	//ゴブリン族の仮面
10,5005,10	//ガスマスク
10,5086,10	//アラームの仮面
10,5087,10	//ゴブリン四男の仮面
10,5088,10	//ゴブリン三男の仮面
10,5089,10	//ゴブリン五男の仮面
10,5090,10	//ゴブリンリーダーの仮面
10,5121,1	//ジルタスの仮面

//Bundle_Of_Magic_Scroll#呪文書の束#
11,686,1	//アーススパイクLv3
11,687,1	//アーススパイクLv5
11,688,1	//コールドボルトLv3
11,689,1	//コールドボルトLv5
11,690,1	//ファイアーボルトLv3
11,691,1	//ファイアーボルトLv5
11,692,1	//ライトニングボルトLv3
11,693,1	//ライトニングボルトLv5
11,694,1	//ソウルストライクLv3
11,695,1	//ソウルストライクLv5
11,696,1	//ファイアーボールLv1
11,697,1	//ファイアーボールLv5
11,698,1	//ファイアーウォールLv1
11,699,1	//ファイアーウォールLv5
11,700,1	//フロストダイバーLv1
11,12000,1	//フロストダイバーLv5
11,12001,1	//ヒールLv3
11,12002,1	//ヒールLv5

//First_Aid_Box#救急箱#
12,678,1	//毒薬の瓶
12,501,5	//赤ポーション
12,502,5	//紅ポーション
12,503,5	//黄ポーション
12,12017,5	//速度変化ポーション
12,504,5	//白ポーション
12,505,5	//青ポーション
12,506,5	//緑ポーション
12,545,5	//レッドスリムポーション
12,546,5	//イエロースリムポーション
12,547,5	//ホワイトスリムポーション
12,12020,5	//呪われた水
12,645,5	//スピードアップポーション
12,656,5	//ハイスピードポーション
12,657,5	//バーサークポーション
12,569,5	//初心者用ポーション
12,605,5	//アンティペインメント
12,12016,5	//速度変化ポーション

//Food_Package#食料包み#
13,529,1	//キャンディ
13,530,1	//スティックキャンディ
13,531,1	//リンゴジュース
13,532,1	//バナナジュース
13,533,1	//ブドウジュース
13,534,1	//ニンジンジュース
13,536,1	//アイスクリーム
13,538,1	//よく焼いたクッキー
13,607,1	//イグドラシルの実
13,544,1	//おさしみ
13,548,1	//チーズ
13,549,1	//おいしい焼きいも
13,550,1	//お米のお菓子
13,551,1	//お寿司
13,553,1	//小包子
13,554,1	//おもち
13,555,1	//おはぎ
13,608,1	//イグドラシルの種
13,557,1	//トック
13,558,1	//チョコレート
13,559,1	//手作りチョコ
13,560,1	//手作りホワイトチョコ
13,561,1	//ホワイトチョコ
13,564,1	//おにぎり
13,566,1	//トムヤンクン
13,567,1	//エビ
13,663,1	//中秋の餅
13,576,1	//トゲの実
13,512,1	//リンゴ
13,513,1	//バナナ
13,514,1	//ブドウ
13,515,1	//ニンジン
13,516,1	//いも
13,517,1	//にく
13,518,1	//ハチ蜜
13,669,1	//お雑煮
13,520,1	//ヒナレの葉
13,521,1	//アロエの葉
13,522,1	//マステラの実
13,526,1	//ローヤルゼリー
13,519,1	//ミルク
13,568,1	//レモン
13,556,1	//ガレットック
13,539,1	//ひとくちケーキ

//Cookie_Bag#菓子包み#
14,529,5	//キャンディ
14,570,5	//幸運のキャンディ
14,530,5	//スティックキャンディ
14,571,5	//幸運のスティックキャンディ
14,538,5	//よく焼いたクッキー
14,572,5	//幸運のクッキー
14,539,5	//ひとくちケーキ
14,564,5	//おにぎり
14,12122,1	//茶菓子
14,12123,1	//揚げ菓子
14,12124,1	//虹色のお餅
14,558,1	//チョコレート
14,559,1	//手作りチョコ
14,560,1	//手作りホワイトチョコ
14,561,1	//ホワイトチョコ
14,573,1	//チョコレートドリンク

//High_Weapon_Box#高級武器の箱#
15,1224,6	//ソードブレイカー
15,1225,6	//メイルブレイカー
15,1227,6	//ウィーダーナイフ
15,1229,6	//包丁
15,1232,6	//アサシンダガー
15,1233,6	//エキサーサイズ
15,1235,6	//アゾート
15,1236,6	//スクサマッド
15,1237,6	//オーガトゥース
15,1240,6	//プリンセスナイフ
15,1241,6	//カースダガー
15,1242,6	//カウンターダガー
15,1244,6	//ホーリーダガー
15,13046,6	//クリーク
15,13047,6	//ヴァイナ
15,13061,6	//ブラックウィング
15,1271,6	//ブラッディティアーズ
15,1263,6	//アンホーリータッチ
15,1270,6	//ドリルカタール
15,1284,6	//クリシュナ
15,1285,5	//チャクラム
15,1305,5	//クリーヴァー
15,1364,5	//グレイトアックス
15,1365,5	//サバス
15,1385,5	//ブラディウムハンマー
15,1367,5	//スローター
15,1368,5	//トマホーク
15,1311,5	//ベチェルアックス
15,1131,7	//アイスファルシオン
15,1133,7	//ファイアーブランド
15,1134,7	//シザーズソード
15,1135,7	//カトラス
15,1136,7	//太陽剣
15,1138,7	//ミステルテイン
15,1139,7	//テイルフィング
15,1140,7	//別雲剣
15,1141,7	//無形剣
15,1148,7	//スターダストブレイド
15,1164,7	//村正
15,1166,7	//ドラゴンスレイヤー
15,1167,7	//シュバイチェルサーベル
15,1168,7	//ツヴァイハンダー
15,1170,7	//カッツバルゲル
15,1171,7	//ツヴァイハンダー
15,1176,7	//クルーエルソード
15,1178,7	//シュバイチェルサーベル
15,1180,7	//ドラゴンスレイヤー
15,1181,7	//テグリョン
15,1182,7	//ブラッディイート
15,1188,7	//達人の剣
15,13421,5	//ルーベル
15,1189,5	//クラスナヤ
15,1413,5	//グングニール
15,1414,5	//ゲラドリア
15,1416,5	//テュングレティー
15,1418,5	//グングニール
15,1466,5	//クレセントサイダー
15,1467,5	//ビルギザルム
15,1468,5	//ゼピュロス
15,1469,5	//ロンギヌスの槍
15,1470,5	//ブリューナク
15,1471,5	//ヘルファイア
15,1474,5	//ゲイボルグ
15,1476,5	//クレセントサイダー
15,1477,5	//妖怪の槍
15,1478,5	//アルシェピース
15,1479,5	//妖怪の槍
15,1480,5	//ゲイボルグ
15,1481,5	//ゼピュロス
15,1473,5	//ウィザードスタッフ
15,1616,5	//スタッフオブウィング
15,1629,5	//ジェントルマンの杖
15,1631,5	//ホーリーステッキ
15,1643,5	//古代樹の杖
15,2004,5	//クロノス
15,2005,5	//スタッフオブティアー
15,2001,5	//ディバインクロス
15,1524,5	//ゴールデンメイス
15,1525,5	//ロングメイス
15,1527,5	//カドリール
15,1539,5	//ゴールデンメイス
15,1541,5	//ネメシス
15,16000,5	//エルデ
15,16001,5	//赤いスクエアバッグ
15,16010,5	//赤いエーテルバッグ
15,1557,5	//黙示録
15,1558,5	//少女の日記
15,1559,5	//ドラゴンの遺産
15,1561,5	//分厚い本
//15,1562,5	//戦場の書
15,1813,5	//カイザーナックル
15,1815,5	//ガルムの爪
15,1724,5	//ドラゴンウィング
15,1725,5	//吟遊詩人の弓
15,1737,5	//イクシオンの羽
15,1740,5	//ネペンテスボウ
15,1741,5	//カーズドライヤ
15,1745,5	//ファルケンブリッツ
15,18103,5	//ミスティックボウ
15,1913,5	//エレキギター
15,1918,5	//琵琶
15,1922,5	//琵琶
15,1926,5	//ハープオブネペンテス
15,1962,5	//ラリエット
15,1963,5	//ラプチャーローズ
15,1964,5	//シュメティ
15,1969,5	//ブレイドホイップ
15,1972,5	//電気ウナギ
15,1973,5	//海の魔女の足
15,1970,5	//女王の鞭
15,1974,5	//ニンジンの鞭
15,1976,5	//女王の鞭
15,1979,5	//ネペンテスの鞭
15,1636,1	//茨の杖
15,1637,1	//イレイサー
15,2000,1	//スタッフオブディストラクション
15,1261,1	//裏切り者
15,1266,1	//裏切り者
15,1376,1	//ハートブレイカー
15,1377,1	//ハリケーンフューリー
15,1366,1	//ライトエプシロン
15,1370,1	//ドゥームスレイヤー
15,1420,2	//ロングホーン
15,13431,2	//クロムメタルソード
15,1196,2	//クロムメタルツーハンドソード
15,1137,2	//エクスキャリバー
15,1165,2	//正宗
15,1130,2	//ネイガン
15,1169,2	//エクスキューショナー
15,1179,2	//エクスキューショナー
15,1175,2	//アトロスの凶器
15,1387,2	//ギガントアックス
15,1369,2	//ギロチン
15,1363,2	//ブラッドアックス
15,1268,2	//野獣の爪
15,1269,2	//インバーススケイル
15,1265,2	//ブラッディロア
15,1484,2	//カルド
15,1433,2	//インペリアルスピア
15,1415,2	//串
15,1421,2	//バトルフック
15,1654,2	//メンタルスティック
15,1371,1	//ドゥームスレイヤー
15,1422,1	//ハンティングスピア
15,1132,1	//エッジ
15,1185,1	//バイオレットフィアー
15,1186,1	//死の引導者
15,1230,1	//錐
15,1231,1	//バゼラルド
15,13062,1	//エンシェントダガー
15,1528,1	//グランドクロス
15,1540,1	//グランドクロス
15,1565,1	//死神の名簿
15,1814,1	//ベルセルク
15,1816,1	//ベルセルク
15,1920,1	//憑神のギター
15,1985,1	//ローズバイン
15,1223,2	//フォーチュンソード
15,1228,2	//コンバットナイフ
15,1234,2	//月光剣
15,1523,2	//スパイク
15,1538,2	//スパイク
15,1526,2	//スラッシュ
15,1830,2	//覇王乱舞
15,1719,2	//盗賊の弓
15,1722,2	//バリスタ
15,1727,2	//バリスタ
15,1720,2	//ルドラの弓
15,1930,2	//グリーンホイッスル
15,1984,2	//ステムウィップ
15,1290,1	//エージェントカタール
15,1291,1	//ギロチンカタール
15,1392,1	//イグニスステイル
15,1393,1	//エンドセクション
15,1435,1	//キャノンスピア
15,1584,1	//冷気の魔法書
15,1659,1	//回復の光
15,13069,1	//アズールネイル
15,13070,1	//スカーレットネイル
15,16017,1	//ブラッディクロス
15,18109,1	//カタパルト
15,18110,1	//大型クロスボウ
15,18111,1	//クリーパーボウ

//Closed_Mind_Box#閉ざされた心の箱#
16,616,3	//古いカード帖
16,617,5	//古い紫色の箱
16,719,5	//アメジスト
16,732,15	//ダイヤモンド３カラット
16,969,15	//黄金
16,2977,1	//傷ついた心 [1]
16,2978,3	//優しい心 [1]
16,7642,10	//血塗られたコイン
16,11563,15	//温かい紅茶
16,11564,15	//甘いお菓子
16,18848,3	//瑞々しいバラ [1]

//Magic_Card_Album#魔力が込められた古いカード帖#
17,4047,1	//ゴーストリングカード
17,4054,1	//エンジェリングカード
17,4163,1	//グリフォンカード
17,4169,1	//ダークイリュージョンカード
17,4174,1	//デビルリングカード
17,4179,10	//ドラゴンフライカード
17,4183,10	//さすらい狼カード
17,4197,10	//マスターリングカード
17,4198,1	//マヤパープルカード
17,4203,10	//ミュータントドラゴンカード
17,4207,1	//ミステルテインカード
17,4211,1	//ボーカルカード
17,4237,5	//オウルデュークカード
17,4238,5	//オウルバロンカード
17,4241,1	//アークエンジェリングカード
17,4250,1	//エクスキューショナーカード
17,4254,1	//オーガトゥースカード
17,4266,10	//エクリプスカード
17,4284,10	//チェペットカード
17,4285,10	//チョコカード
17,4290,5	//キャットナインテイルカード
17,4291,10	//コボルドリーダーカード
17,4300,10	//キメラカード
17,4306,10	//トードカード
17,4320,1	//ブラッディナイトカード
17,4336,1	//ウンゴリアントカード
17,4354,1	//ジェミニ-S58カード
17,4384,1	//ハイドラランサーカード
17,4395,3	//タナトスの悲しみカード
17,4396,3	//タナトスの憎悪カード
17,4397,3	//タナトスの絶望カード
17,4398,3	//タナトスの苦悩カード

//Old_C_Album_Armor#古いカード帖(鎧)#
18,4001,2	//ポリンカード
18,4003,2	//プパカード
18,4008,2	//ピッキカード
18,4011,2	//すごいピッキカード
18,4014,2	//ロッダフロッグカード
18,4016,2	//盗蟲カード
18,4021,2	//ロッカーカード
18,4023,2	//子デザートウルフカード
18,4031,2	//ペコペコカード
18,4042,2	//スチールチョンチョンカード
18,4061,2	//カナトウスカード
18,4078,2	//サベージカード
18,4089,2	//ソードフィッシュカード
18,4098,2	//ドケビカード
18,4099,2	//パサナカード
18,4101,2	//サンドマンカード
18,4105,2	//マルクカード
18,4114,2	//アルギオペカード
18,4119,2	//バースリーカード
18,4141,2	//イビルドルイドカード
18,4150,2	//ゴートカード
18,4158,2	//スカイデリーターカード
18,4162,2	//グリズリーカード
18,4166,2	//ナイトメアテラーカード
18,4170,2	//ダークフレームカード
18,4173,2	//デーモンパンクカード
18,4181,2	//ディスガイズカード
18,4189,2	//デッドリーレイスカード
18,4191,2	//ロリルリカード
18,4194,2	//リビオカード
18,4201,2	//ごっついミノタウロスカード
18,4213,2	//ブリライトカード
18,4216,2	//サスカッチカード
18,4218,2	//サキュバスカード
18,4220,2	//ソリッドタートルカード
18,4222,2	//スケルプリズナーカード
18,4233,2	//コウカード
18,4234,2	//アノリアンカード
18,4242,2	//アポカリプスカード
18,4243,2	//アンソニカード
18,4259,2	//ウドゥンゴーレムカード
18,4270,2	//ジャイアントスパイダーカード
18,4279,2	//グラウンドデリーターカード
18,4280,2	//ジオグラファーカード
18,4286,2	//カラ傘カード
18,4295,2	//クラベンカード
18,4298,2	//クリーミーフィアーカード
18,4299,2	//クロックカード
18,4300,2	//キメラカード
18,4301,2	//キラーマンティスカード
18,4315,2	//ペストカード
18,4332,2	//ジャンクポットカード
18,4333,2	//ベノマスカード
18,4337,2	//ポルセリオカード
18,4338,2	//オブシディアンカード
18,4339,2	//ミネラルカード
18,4346,2	//イグニゼム=セニアカード
18,4353,2	//リムーバカード
18,4369,2	//ヴェナートカード
18,4370,2	//ディミックカード
18,4371,2	//アークダムカード
18,4382,2	//イエローノーバスカード
18,4383,2	//レッドノーバスカード
18,4387,2	//エンシェントミミックカード
18,4392,2	//監視する者カード
18,4393,2	//保護する者カード
18,4400,2	//エリザカード
18,4401,2	//エリセルカード
18,4404,2	//スコグルカード
18,4405,2	//プルスカード
18,4409,2	//アガヴカード
18,4410,2	//エキオカード
18,4426,2	//ビョルグカード
18,4450,1	//バンシーマスターカード
18,4462,1	//ハードロックマンモスカード

//Old_C_Album_Helm#古いカード帖(兜)#
19,4010,2	//ウィローカード
19,4039,2	//スタイナーカード
19,4041,2	//コーコーカード
19,4046,2	//マーティンカード
19,4052,2	//エルダーウィローカード
19,4087,2	//ガイアスカード
19,4110,2	//グールカード
19,4112,2	//マルドゥークカード
19,4122,2	//デビルチカード
19,4127,2	//ナイトメアカード
19,4161,2	//グランペコカード
19,4169,2	//ダークイリュージョンカード
19,4177,2	//ドリアードカード
19,4185,2	//ライドワードカード
19,4188,2	//レイブオルマイカード
19,4195,2	//リーフキャットカード
19,4206,2	//ミストケースカード
19,4223,2	//スタラクタイトゴーレムカード
19,4229,2	//時計塔管理者カード
19,4241,2	//アークエンジェリングカード
19,4258,2	//天仙娘々カード
19,4260,2	//ウータンシューターカード
19,4261,2	//ウータンファイターカード
19,4269,2	//インキュバスカード
19,4271,2	//ジャイアントホーネットカード
19,4278,2	//ジビットカード
19,4288,2	//ジェスターカード
19,4296,2	//クランプカード
19,4311,2	//パーメットタートルカード
19,4336,2	//ウンゴリアントカード
19,4343,2	//モルデンカード
19,4354,2	//ジェミニ-S58カード
19,4358,2	//セイレン=ウィンザーカード
19,4364,2	//マーガレッタ=ソリンカード
19,4366,2	//カトリーヌ=ケイロンカード
19,4379,2	//ブルーオシドスカード
19,4411,2	//ヴァンベルクカード
19,4412,2	//アイシラカード
19,4434,2	//ノッカーカード
19,4438,2	//バンシーカード
19,4458,1	//ドゥネイールカード
19,4459,1	//ラタトスクカード
19,4460,1	//リンコカード
19,4461,1	//フィラカード
19,4468,1	//ダークピンギキュラカード

//Old_C_Album_Acc#古いカード帖(装飾)#
20,4022,2	//スポアカード
20,4027,2	//ククレカード
20,4028,2	//タロウカード
20,4033,2	//ポポリンカード
20,4034,2	//ワームテールカード
20,4036,2	//ムカーカード
20,4040,2	//クリーミーカード
20,4044,2	//スモーキーカード
20,4048,2	//ポイズンスポアカード
20,4051,2	//ヨーヨーカード
20,4053,2	//ビタタカード
20,4064,2	//ゼロムカード
20,4073,2	//パイレーツスケルカード
20,4077,2	//フェンカード
20,4079,2	//マンティスカード
20,4084,2	//マリンスフィアーカード
20,4091,2	//コボルドカード
20,4093,2	//オボンヌカード
20,4103,2	//ホロンカード
20,4139,2	//ジョーカーカード
20,4149,2	//ガーゴイルカード
20,4152,2	//ガラパゴカード
20,4154,2	//団子童子カード
20,4175,2	//大口蛙カード
20,4187,2	//レイドリックアーチャーカード
20,4190,2	//レイスカード
20,4193,2	//ルードカード
20,4196,2	//マーリンカード
20,4205,2	//ミミックカード
20,4209,2	//ヴァイオリーカード
20,4212,2	//ボンゴンカード
20,4215,2	//ブレイザーカード
20,4219,2	//セージワームカード
20,4224,2	//ステムワームカード
20,4227,2	//スプリングラビットカード
20,4228,2	//スリーパーカード
20,4230,2	//カブキ忍者カード
20,4232,2	//老人参カード
20,4237,2	//オウルデュークカード
20,4238,2	//オウルバロンカード
20,4252,2	//アリゲーターカード
20,4256,2	//オークアーチャーカード
20,4262,2	//天邪仙人カード
20,4264,2	//ウィンドゴーストカード
20,4265,2	//虎人カード
20,4272,2	//小龍舞カード
20,4282,2	//酒天狗カード
20,4283,2	//天下大将軍カード
20,4293,2	//クッキーカード
20,4294,2	//キューブカード
20,4321,2	//ハイローゾイストカード
20,4326,2	//シーオッターカード
20,4327,2	//パピヨンカード
